sale_id,sale_date,sale_price_sar,discount_pct,payment_method,bank_name,buyer_city,unit_id,unit_no,unit_type,bedrooms,bathrooms,area_sqm,floor,view,parking_spaces,list_price_sar,project_id,project_name,city
914,2025-12-17,1945000.0,3.14,bank_financing,Bank AlBilad,Riyadh,YSM0178,YSM-178,townhouse,4,3,280.0,,park,2,1863000.0,YSM,Yasmin Suburb,Riyadh
1342,2025-12-17,1850000.0,3.46,cash,,Dammam,AQQ0265,AQQ-265,villa,5,5,335.0,,garden,2,1841000.0,AQQ,Wadi Al Aqiq,Madinah
1162,2025-12-18,3350000.0,0.43,bank_financing,Al Rajhi Bank,Al Khobar,KHM0280,KHM-20280,duplex,4,4,290.0,20,park,2,3185000.0,KHM,Khobar Marina,Al Khobar
175,2025-12-19,2924000.0,0.67,bank_financing,Riyad Bank,Riyadh,NRJ0099,NRJ-099,villa,4,4,330.0,,city,2,2638000.0,NRJ,Narjis Oasis,Riyadh
901,2025-12-19,1461000.0,3.63,bank_financing,Al Rajhi Bank,Riyadh,YSM0512,YSM-512,townhouse,3,2,220.0,,garden,2,1407000.0,YSM,Yasmin Suburb,Riyadh
902,2025-12-19,1234000.0,1.27,cash,,Dammam,YSM0047,YSM-13047,apartment,3,2,155.0,13,park,2,1160000.0,YSM,Yasmin Suburb,Riyadh
1152,2025-12-19,1142000.0,2.02,bank_financing,Saudi National Bank,Al Khobar,KHM0065,KHM-01065,apartment,3,2,125.0,1,park,1,1103000.0,KHM,Khobar Marina,Al Khobar
1344,2025-12-19,1182000.0,4.28,cash,,Madinah,AQQ0048,AQQ-048,townhouse,5,4,255.0,,street,2,1187000.0,AQQ,Wadi Al Aqiq,Madinah
907,2025-12-20,1473000.0,2.49,bank_financing,Bank AlBilad,Riyadh,YSM0072,YSM-072,townhouse,4,3,230.0,,city,2,1402000.0,YSM,Yasmin Suburb,Riyadh
174,2025-12-21,4145000.0,0.0,bank_financing,Al Rajhi Bank,Riyadh,NRJ0243,NRJ-243,villa,6,6,490.0,,park,2,3714000.0,NRJ,Narjis Oasis,Riyadh
404,2025-12-21,1642000.0,3.69,cash,,Dammam,CST0140,CST-18140,apartment,2,1,135.0,18,city,1,1551000.0,CST,Coast Towers,Jeddah
607,2025-12-21,2570000.0,2.38,cash,,Dammam,RWB0069,RWB-069,villa,5,5,425.0,,garden,2,2301000.0,RWB,Al Rawabi District,Dammam
909,2025-12-22,2193000.0,1.53,bank_financing,Banque Saudi Fransi,Riyadh,YSM0108,YSM-108,townhouse,4,3,300.0,,garden,2,2067000.0,YSM,Yasmin Suburb,Riyadh
906,2025-12-24,1486000.0,3.98,bank_financing,Bank AlBilad,Dammam,YSM0266,YSM-266,townhouse,3,2,230.0,,street,2,1436000.0,YSM,Yasmin Suburb,Riyadh
910,2025-12-24,2037000.0,3.72,bank_financing,Riyad Bank,Riyadh,YSM0150,YSM-150,townhouse,5,4,290.0,,city,2,1963000.0,YSM,Yasmin Suburb,Riyadh
401,2025-12-25,3356000.0,0.01,bank_financing,Saudi National Bank,Jeddah,CST0020,CST-05020,duplex,4,4,270.0,5,city,2,3053000.0,CST,Coast Towers,Jeddah
604,2025-12-25,2693000.0,1.4,bank_financing,Al Rajhi Bank,Dammam,RWB0051,RWB-051,villa,5,5,450.0,,street,2,2387000.0,RWB,Al Rawabi District,Dammam
1155,2025-12-25,3171000.0,1.49,bank_financing,Saudi National Bank,Dammam,KHM0038,KHM-15038,duplex,4,4,265.0,15,park,2,3047000.0,KHM,Khobar Marina,Al Khobar
908,2025-12-26,1624000.0,3.1,bank_financing,Riyad Bank,Riyadh,YSM0387,YSM-387,townhouse,3,2,225.0,,garden,2,1555000.0,YSM,Yasmin Suburb,Riyadh
1154,2025-12-27,2018000.0,0.0,cash,,Al Khobar,KHM0050,KHM-16050,apartment,4,3,205.0,16,garden,2,1910000.0,KHM,Khobar Marina,Al Khobar
1343,2025-12-27,2450000.0,2.52,cash,,Jeddah,AQQ0042,AQQ-042,villa,5,5,405.0,,garden,2,2415000.0,AQQ,Wadi Al Aqiq,Madinah
1171,2026-01-01,1114000.0,0.83,bank_financing,Al Rajhi Bank,Al Khobar,KHM0125,KHM-16125,apartment,2,1,110.0,16,garden,1,1058000.0,KHM,Khobar Marina,Al Khobar
609,2026-01-02,2409000.0,3.42,bank_financing,Saudi National Bank,Dammam,RWB0247,RWB-247,villa,5,5,395.0,,city,2,2169000.0,RWB,Al Rawabi District,Dammam
925,2026-01-02,728000.0,0.0,bank_financing,Bank AlBilad,Jeddah,YSM0169,YSM-07169,apartment,2,1,105.0,7,city,1,672000.0,YSM,Yasmin Suburb,Riyadh
180,2026-01-03,3896000.0,4.36,bank_financing,Al Rajhi Bank,Jeddah,NRJ0108,NRJ-108,villa,5,5,460.0,,city,2,3632000.0,NRJ,Narjis Oasis,Riyadh
928,2026-01-04,1764000.0,3.64,bank_financing,Al Rajhi Bank,Riyadh,YSM0430,YSM-430,townhouse,3,2,250.0,,garden,2,1690000.0,YSM,Yasmin Suburb,Riyadh
1346,2026-01-04,2543000.0,3.72,bank_financing,Al Rajhi Bank,Jeddah,AQQ0186,AQQ-186,villa,5,5,445.0,,garden,2,2525000.0,AQQ,Wadi Al Aqiq,Madinah
1352,2026-01-04,1969000.0,0.0,bank_financing,Banque Saudi Fransi,Madinah,AQQ0217,AQQ-217,villa,4,4,320.0,,garden,2,1883000.0,AQQ,Wadi Al Aqiq,Madinah
415,2026-01-05,4456000.0,0.98,cash,,Dammam,CST0067,CST-05067,duplex,4,4,320.0,5,sea,2,4073000.0,CST,Coast Towers,Jeddah
918,2026-01-06,1230000.0,4.63,bank_financing,Saudi National Bank,Riyadh,YSM0312,YSM-07312,apartment,4,3,185.0,7,city,2,1191000.0,YSM,Yasmin Suburb,Riyadh
1165,2026-01-06,1151000.0,2.78,bank_financing,Saudi National Bank,Al Khobar,KHM0241,KHM-21241,apartment,2,1,125.0,21,street,1,1115000.0,KHM,Khobar Marina,Al Khobar
610,2026-01-08,3219000.0,2.98,bank_financing,Banque Saudi Fransi,Dammam,RWB0085,RWB-085,villa,6,6,465.0,,park,2,2885000.0,RWB,Al Rawabi District,Dammam
410,2026-01-09,4784000.0,2.48,cash,,Jeddah,CST0194,CST-08194,duplex,5,5,350.0,8,park,2,4440000.0,CST,Coast Towers,Jeddah
414,2026-01-09,1671000.0,2.7,bank_financing,Bank AlBilad,Jeddah,CST0254,CST-04254,apartment,3,2,160.0,4,city,2,1554000.0,CST,Coast Towers,Jeddah
921,2026-01-10,1727000.0,3.56,bank_financing,Banque Saudi Fransi,Jeddah,YSM0117,YSM-117,townhouse,4,3,255.0,,street,2,1653000.0,YSM,Yasmin Suburb,Riyadh
413,2026-01-11,4317000.0,0.11,bank_financing,Bank AlBilad,Jeddah,CST0334,CST-01334,duplex,5,5,340.0,1,park,2,3911000.0,CST,Coast Towers,Jeddah
927,2026-01-11,796000.0,4.78,bank_financing,Saudi National Bank,Jeddah,YSM0057,YSM-06057,apartment,2,1,120.0,6,city,1,772000.0,YSM,Yasmin Suburb,Riyadh
1351,2026-01-11,1608000.0,1.8,bank_financing,Al Rajhi Bank,Madinah,AQQ0021,AQQ-021,townhouse,5,4,310.0,,garden,2,1566000.0,AQQ,Wadi Al Aqiq,Madinah
926,2026-01-12,1333000.0,2.99,bank_financing,Riyad Bank,Dammam,YSM0082,YSM-13082,apartment,4,3,190.0,13,park,2,1269000.0,YSM,Yasmin Suburb,Riyadh
1345,2026-01-12,2510000.0,2.94,bank_financing,Saudi National Bank,Madinah,AQQ0151,AQQ-151,villa,5,5,450.0,,city,2,2473000.0,AQQ,Wadi Al Aqiq,Madinah
1353,2026-01-12,1519000.0,0.96,cash,,Madinah,AQQ0255,AQQ-255,townhouse,4,3,290.0,,garden,2,1466000.0,AQQ,Wadi Al Aqiq,Madinah
608,2026-01-13,2668000.0,0.29,bank_financing,Al Rajhi Bank,Dammam,RWB0225,RWB-225,villa,4,4,430.0,,park,2,2327000.0,RWB,Al Rawabi District,Dammam
1354,2026-01-13,1411000.0,0.44,bank_financing,Riyad Bank,Jeddah,AQQ0136,AQQ-136,townhouse,4,3,275.0,,garden,2,1355000.0,AQQ,Wadi Al Aqiq,Madinah
924,2026-01-14,1663000.0,0.31,bank_financing,Saudi National Bank,Riyadh,YSM0426,YSM-426,townhouse,3,2,225.0,,garden,2,1540000.0,YSM,Yasmin Suburb,Riyadh
1347,2026-01-14,2420000.0,2.39,bank_financing,Riyad Bank,Jeddah,AQQ0269,AQQ-269,villa,6,6,425.0,,street,2,2370000.0,AQQ,Wadi Al Aqiq,Madinah
919,2026-01-15,1879000.0,0.0,bank_financing,Riyad Bank,Dammam,YSM0174,YSM-174,townhouse,3,2,275.0,,street,2,1735000.0,YSM,Yasmin Suburb,Riyadh
1164,2026-01-15,3651000.0,1.27,cash,,Al Khobar,KHM0182,KHM-19182,duplex,5,5,325.0,19,city,2,3483000.0,KHM,Khobar Marina,Al Khobar
1348,2026-01-15,1516000.0,5.03,bank_financing,Banque Saudi Fransi,Madinah,AQQ0155,AQQ-155,townhouse,5,4,290.0,,park,2,1526000.0,AQQ,Wadi Al Aqiq,Madinah
923,2026-01-17,1427000.0,3.46,bank_financing,Banque Saudi Fransi,Riyadh,YSM0104,YSM-14104,apartment,4,3,200.0,14,park,2,1365000.0,YSM,Yasmin Suburb,Riyadh
929,2026-01-17,771000.0,2.61,bank_financing,Banque Saudi Fransi,Riyadh,YSM0113,YSM-10113,apartment,3,2,115.0,10,street,1,731000.0,YSM,Yasmin Suburb,Riyadh
1167,2026-01-17,976000.0,3.22,cash,,Dammam,KHM0001,KHM-02001,apartment,3,2,105.0,2,park,1,950000.0,KHM,Khobar Marina,Al Khobar
1169,2026-01-17,2948000.0,2.05,bank_financing,Bank AlBilad,Riyadh,KHM0121,KHM-14121,duplex,5,5,270.0,14,garden,2,2835000.0,KHM,Khobar Marina,Al Khobar
411,2026-01-19,1612000.0,2.43,bank_financing,Riyad Bank,Dammam,CST0197,CST-04197,apartment,3,2,125.0,4,sea,1,1495000.0,CST,Coast Towers,Jeddah
1166,2026-01-20,2911000.0,2.51,cash,,Al Khobar,KHM0148,KHM-17148,duplex,4,4,280.0,17,city,2,2813000.0,KHM,Khobar Marina,Al Khobar
1170,2026-01-20,1004000.0,2.6,bank_financing,Riyad Bank,Al Khobar,KHM0224,KHM-16224,apartment,2,1,115.0,16,street,1,971000.0,KHM,Khobar Marina,Al Khobar
178,2026-01-22,3729000.0,0.7,bank_financing,Al Rajhi Bank,Riyadh,NRJ0296,NRJ-296,villa,6,6,480.0,,city,2,3348000.0,NRJ,Narjis Oasis,Riyadh
1172,2026-01-22,1376000.0,0.0,bank_financing,Bank AlBilad,Jeddah,KHM0144,KHM-21144,apartment,3,2,130.0,21,park,1,1296000.0,KHM,Khobar Marina,Al Khobar
1355,2026-01-22,1609000.0,2.76,bank_financing,Banque Saudi Fransi,Dammam,AQQ0206,AQQ-206,townhouse,5,4,305.0,,park,2,1582000.0,AQQ,Wadi Al Aqiq,Madinah
1357,2026-01-22,2781000.0,3.22,bank_financing,Riyad Bank,Madinah,AQQ0138,AQQ-138,villa,6,6,470.0,,garden,2,2748000.0,AQQ,Wadi Al Aqiq,Madinah
179,2026-01-23,2359000.0,0.0,bank_financing,Riyad Bank,Riyadh,NRJ0101,NRJ-101,townhouse,4,3,285.0,,garden,2,2103000.0,NRJ,Narjis Oasis,Riyadh
922,2026-01-23,1630000.0,0.35,bank_financing,Al Rajhi Bank,Riyadh,YSM0081,YSM-081,townhouse,3,2,220.0,,park,2,1510000.0,YSM,Yasmin Suburb,Riyadh
1168,2026-01-23,2139000.0,1.5,cash,,Dammam,KHM0291,KHM-21291,apartment,4,3,205.0,21,sea,2,2045000.0,KHM,Khobar Marina,Al Khobar
1356,2026-01-23,2712000.0,1.28,bank_financing,Riyad Bank,Jeddah,AQQ0077,AQQ-077,villa,6,6,480.0,,city,2,2626000.0,AQQ,Wadi Al Aqiq,Madinah
409,2026-01-24,1675000.0,2.26,bank_financing,Riyad Bank,Dammam,CST0323,CST-14323,apartment,3,2,145.0,14,garden,1,1551000.0,CST,Coast Towers,Jeddah
181,2026-01-25,2168000.0,4.04,bank_financing,Bank AlBilad,Riyadh,NRJ0005,NRJ-005,townhouse,4,3,285.0,,street,2,2014000.0,NRJ,Narjis Oasis,Riyadh
412,2026-01-25,1326000.0,2.95,cash,,Jeddah,CST0326,CST-10326,apartment,3,2,115.0,10,park,1,1237000.0,CST,Coast Towers,Jeddah
1349,2026-01-26,2634000.0,2.18,bank_financing,Saudi National Bank,Madinah,AQQ0197,AQQ-197,villa,5,5,465.0,,street,2,2574000.0,AQQ,Wadi Al Aqiq,Madinah
1350,2026-01-26,1654000.0,1.44,cash,,Jeddah,AQQ0278,AQQ-278,townhouse,4,3,290.0,,park,2,1605000.0,AQQ,Wadi Al Aqiq,Madinah
1358,2026-01-26,2370000.0,1.54,bank_financing,Al Rajhi Bank,Dammam,AQQ0008,AQQ-008,villa,4,4,425.0,,garden,2,2301000.0,AQQ,Wadi Al Aqiq,Madinah
920,2026-01-27,1265000.0,3.12,cash,,Jeddah,YSM0344,YSM-20344,apartment,4,3,175.0,20,park,2,1206000.0,YSM,Yasmin Suburb,Riyadh
1173,2026-02-01,2106000.0,0.0,bank_financing,Banque Saudi Fransi,Al Khobar,KHM0158,KHM-10158,apartment,3,2,205.0,10,garden,2,1974000.0,KHM,Khobar Marina,Al Khobar
419,2026-02-03,3996000.0,2.6,cash,,Dammam,CST0157,CST-16157,duplex,4,4,290.0,16,city,2,3695000.0,CST,Coast Towers,Jeddah
1179,2026-02-03,3480000.0,3.63,bank_financing,Bank AlBilad,Jeddah,KHM0186,KHM-05186,duplex,5,5,335.0,5,garden,2,3384000.0,KHM,Khobar Marina,Al Khobar
1184,2026-02-03,1141000.0,0.45,bank_financing,Banque Saudi Fransi,Riyadh,KHM0056,KHM-12056,apartment,2,1,115.0,12,city,1,1074000.0,KHM,Khobar Marina,Al Khobar
184,2026-02-04,2374000.0,3.7,bank_financing,Bank AlBilad,Dammam,NRJ0177,NRJ-177,townhouse,5,4,310.0,,garden,2,2187000.0,NRJ,Narjis Oasis,Riyadh
1178,2026-02-04,1785000.0,5.65,bank_financing,Riyad Bank,Dammam,KHM0106,KHM-20106,apartment,3,2,175.0,20,sea,2,1773000.0,KHM,Khobar Marina,Al Khobar
422,2026-02-05,3567000.0,0.0,bank_financing,Bank AlBilad,Jeddah,CST0086,CST-09086,duplex,4,4,280.0,9,city,2,3212000.0,CST,Coast Towers,Jeddah
1176,2026-02-06,3634000.0,2.38,cash,,Al Khobar,KHM0015,KHM-22015,duplex,5,5,320.0,22,park,2,3489000.0,KHM,Khobar Marina,Al Khobar
416,2026-02-07,2183000.0,1.84,cash,,Jeddah,CST0245,CST-11245,apartment,3,2,190.0,11,city,2,2003000.0,CST,Coast Towers,Jeddah
423,2026-02-07,1219000.0,2.55,bank_financing,Banque Saudi Fransi,Riyadh,CST0407,CST-02407,apartment,3,2,100.0,2,garden,1,1126000.0,CST,Coast Towers,Jeddah
935,2026-02-08,2061000.0,0.0,cash,,Jeddah,YSM0438,YSM-438,townhouse,4,3,270.0,,garden,2,1893000.0,YSM,Yasmin Suburb,Riyadh
940,2026-02-08,2280000.0,2.39,bank_financing,Riyad Bank,Dammam,YSM0059,YSM-059,townhouse,3,2,315.0,,street,2,2146000.0,YSM,Yasmin Suburb,Riyadh
1364,2026-02-08,1876000.0,2.74,bank_financing,Al Rajhi Bank,Riyadh,AQQ0196,AQQ-196,villa,4,4,355.0,,garden,2,1835000.0,AQQ,Wadi Al Aqiq,Madinah
932,2026-02-09,2005000.0,1.66,bank_financing,Saudi National Bank,Riyadh,YSM0211,YSM-211,townhouse,5,4,275.0,,street,2,1873000.0,YSM,Yasmin Suburb,Riyadh
934,2026-02-09,1187000.0,3.74,cash,,Riyadh,YSM0011,YSM-21011,apartment,4,3,165.0,21,city,2,1133000.0,YSM,Yasmin Suburb,Riyadh
1180,2026-02-09,3257000.0,3.18,bank_financing,Saudi National Bank,Al Khobar,KHM0210,KHM-13210,duplex,4,4,305.0,13,sea,2,3153000.0,KHM,Khobar Marina,Al Khobar
1182,2026-02-09,998000.0,1.04,cash,,Al Khobar,KHM0042,KHM-01042,apartment,2,1,115.0,1,garden,1,945000.0,KHM,Khobar Marina,Al Khobar
182,2026-02-10,1628000.0,2.92,cash,,Jeddah,NRJ0202,NRJ-202,townhouse,3,2,225.0,,street,2,1488000.0,NRJ,Narjis Oasis,Riyadh
183,2026-02-10,4239000.0,4.32,bank_financing,Riyad Bank,Jeddah,NRJ0049,NRJ-049,villa,6,6,505.0,,street,2,3931000.0,NRJ,Narjis Oasis,Riyadh
186,2026-02-10,3782000.0,0.47,bank_financing,Bank AlBilad,Jeddah,NRJ0062,NRJ-062,villa,5,5,420.0,,park,2,3371000.0,NRJ,Narjis Oasis,Riyadh
424,2026-02-10,2106000.0,3.04,cash,,Dammam,CST0036,CST-20036,apartment,4,3,175.0,20,garden,2,1956000.0,CST,Coast Towers,Jeddah
930,2026-02-10,1906000.0,2.12,bank_financing,Saudi National Bank,Jeddah,YSM0190,YSM-190,townhouse,4,3,260.0,,city,2,1789000.0,YSM,Yasmin Suburb,Riyadh
185,2026-02-11,1718000.0,4.73,bank_financing,Riyad Bank,Riyadh,NRJ0096,NRJ-096,townhouse,3,2,230.0,,city,2,1600000.0,NRJ,Narjis Oasis,Riyadh
1363,2026-02-11,1478000.0,3.85,bank_financing,Banque Saudi Fransi,Madinah,AQQ0222,AQQ-222,townhouse,4,3,290.0,,city,2,1462000.0,AQQ,Wadi Al Aqiq,Madinah
1359,2026-02-12,1357000.0,0.43,bank_financing,Riyad Bank,Riyadh,AQQ0230,AQQ-230,townhouse,3,2,255.0,,city,2,1297000.0,AQQ,Wadi Al Aqiq,Madinah
1361,2026-02-13,2400000.0,2.4,bank_financing,Riyad Bank,Madinah,AQQ0025,AQQ-025,villa,6,6,405.0,,garden,2,2339000.0,AQQ,Wadi Al Aqiq,Madinah
942,2026-02-14,970000.0,0.45,bank_financing,Saudi National Bank,Riyadh,YSM0080,YSM-17080,apartment,2,1,135.0,17,city,1,895000.0,YSM,Yasmin Suburb,Riyadh
1174,2026-02-14,1245000.0,0.38,cash,,Al Khobar,KHM0308,KHM-16308,apartment,2,1,125.0,16,garden,1,1171000.0,KHM,Khobar Marina,Al Khobar
1367,2026-02-14,1769000.0,2.31,cash,,Jeddah,AQQ0108,AQQ-108,townhouse,4,3,310.0,,park,2,1723000.0,AQQ,Wadi Al Aqiq,Madinah
1360,2026-02-16,2327000.0,1.36,bank_financing,Riyad Bank,Dammam,AQQ0202,AQQ-202,villa,5,5,380.0,,city,2,2244000.0,AQQ,Wadi Al Aqiq,Madinah
421,2026-02-17,2382000.0,4.28,cash,,Jeddah,CST0056,CST-19056,apartment,4,3,200.0,19,city,2,2241000.0,CST,Coast Towers,Jeddah
933,2026-02-17,1300000.0,0.99,bank_financing,Al Rajhi Bank,Riyadh,YSM0220,YSM-02220,apartment,3,2,175.0,2,park,2,1206000.0,YSM,Yasmin Suburb,Riyadh
936,2026-02-17,1014000.0,4.9,bank_financing,Banque Saudi Fransi,Riyadh,YSM0406,YSM-18406,apartment,3,2,160.0,18,street,2,980000.0,YSM,Yasmin Suburb,Riyadh
417,2026-02-21,2187000.0,2.71,bank_financing,Saudi National Bank,Jeddah,CST0023,CST-18023,apartment,3,2,155.0,18,sea,2,2024000.0,CST,Coast Towers,Jeddah
418,2026-02-21,2659000.0,0.0,bank_financing,Riyad Bank,Jeddah,CST0184,CST-11184,apartment,4,3,210.0,11,sea,2,2395000.0,CST,Coast Towers,Jeddah
937,2026-02-21,1775000.0,0.42,cash,,Jeddah,YSM0042,YSM-042,townhouse,3,2,245.0,,street,2,1638000.0,YSM,Yasmin Suburb,Riyadh
939,2026-02-21,895000.0,2.78,cash,,Jeddah,YSM0037,YSM-20037,apartment,3,2,125.0,20,city,1,846000.0,YSM,Yasmin Suburb,Riyadh
187,2026-02-22,2246000.0,0.53,bank_financing,Bank AlBilad,Riyadh,NRJ0117,NRJ-117,townhouse,4,3,290.0,,city,2,2003000.0,NRJ,Narjis Oasis,Riyadh
612,2026-02-22,2833000.0,4.63,bank_financing,Banque Saudi Fransi,Jeddah,RWB0117,RWB-117,villa,6,6,460.0,,city,2,2571000.0,RWB,Al Rawabi District,Dammam
1175,2026-02-22,1694000.0,0.0,bank_financing,Al Rajhi Bank,Riyadh,KHM0019,KHM-22019,apartment,3,2,175.0,22,street,2,1588000.0,KHM,Khobar Marina,Al Khobar
1181,2026-02-22,2965000.0,2.81,cash,,Al Khobar,KHM0220,KHM-19220,duplex,4,4,275.0,19,park,2,2859000.0,KHM,Khobar Marina,Al Khobar
420,2026-02-23,1601000.0,3.01,bank_financing,Riyad Bank,Dammam,CST0284,CST-24284,apartment,3,2,125.0,24,sea,1,1487000.0,CST,Coast Towers,Jeddah
938,2026-02-24,1949000.0,0.0,bank_financing,Al Rajhi Bank,Riyadh,YSM0331,YSM-331,townhouse,4,3,265.0,,city,2,1791000.0,YSM,Yasmin Suburb,Riyadh
941,2026-02-24,2184000.0,2.27,cash,,Dammam,YSM0343,YSM-343,townhouse,5,4,295.0,,city,2,2053000.0,YSM,Yasmin Suburb,Riyadh
1362,2026-02-24,2349000.0,1.72,bank_financing,Riyad Bank,Madinah,AQQ0253,AQQ-253,villa,5,5,385.0,,park,2,2274000.0,AQQ,Wadi Al Aqiq,Madinah
611,2026-02-25,3214000.0,0.0,bank_financing,Bank AlBilad,Dammam,RWB0088,RWB-088,villa,5,5,465.0,,city,2,2781000.0,RWB,Al Rawabi District,Dammam
1365,2026-02-25,1223000.0,3.55,cash,,Jeddah,AQQ0076,AQQ-076,townhouse,4,3,240.0,,park,2,1206000.0,AQQ,Wadi Al Aqiq,Madinah
613,2026-02-26,2019000.0,0.64,bank_financing,Banque Saudi Fransi,Riyadh,RWB0143,RWB-22143,duplex,4,4,325.0,22,city,2,1758000.0,RWB,Al Rawabi District,Dammam
931,2026-02-26,1256000.0,3.86,bank_financing,Saudi National Bank,Riyadh,YSM0185,YSM-17185,apartment,3,2,185.0,17,city,2,1200000.0,YSM,Yasmin Suburb,Riyadh
1177,2026-02-27,3685000.0,3.31,bank_financing,Al Rajhi Bank,Al Khobar,KHM0149,KHM-07149,duplex,5,5,350.0,7,park,2,3572000.0,KHM,Khobar Marina,Al Khobar
1183,2026-02-27,1338000.0,1.69,cash,,Al Khobar,KHM0011,KHM-02011,apartment,2,1,145.0,2,park,1,1276000.0,KHM,Khobar Marina,Al Khobar
1366,2026-02-27,1947000.0,2.78,bank_financing,Al Rajhi Bank,Madinah,AQQ0052,AQQ-052,villa,4,4,325.0,,park,2,1905000.0,AQQ,Wadi Al Aqiq,Madinah
188,2026-03-02,2315000.0,1.81,cash,,Riyadh,NRJ0076,NRJ-076,townhouse,5,4,300.0,,park,2,2081000.0,NRJ,Narjis Oasis,Riyadh
426,2026-03-03,4162000.0,2.07,cash,,Jeddah,CST0249,CST-21249,duplex,5,5,275.0,21,sea,2,3808000.0,CST,Coast Towers,Jeddah
947,2026-03-04,1256000.0,2.22,bank_financing,Al Rajhi Bank,Riyadh,YSM0335,YSM-17335,apartment,3,2,175.0,17,garden,2,1174000.0,YSM,Yasmin Suburb,Riyadh
1191,2026-03-04,2562000.0,3.59,bank_financing,Al Rajhi Bank,Dammam,KHM0189,KHM-02189,duplex,5,5,250.0,2,park,2,2478000.0,KHM,Khobar Marina,Al Khobar
616,2026-03-05,1837000.0,0.04,bank_financing,Saudi National Bank,Jeddah,RWB0218,RWB-06218,duplex,4,4,300.0,6,street,2,1582000.0,RWB,Al Rawabi District,Dammam
615,2026-03-06,2953000.0,3.96,cash,,Riyadh,RWB0036,RWB-036,villa,6,6,495.0,,street,2,2647000.0,RWB,Al Rawabi District,Dammam
949,2026-03-07,1172000.0,0.0,cash,,Riyadh,YSM0272,YSM-03272,apartment,3,2,175.0,3,garden,2,1071000.0,YSM,Yasmin Suburb,Riyadh
951,2026-03-07,1141000.0,2.97,bank_financing,Al Rajhi Bank,Riyadh,YSM0385,YSM-05385,apartment,3,2,180.0,5,city,2,1075000.0,YSM,Yasmin Suburb,Riyadh
953,2026-03-07,1097000.0,2.33,bank_financing,Saudi National Bank,Riyadh,YSM0298,YSM-23298,apartment,3,2,150.0,23,park,2,1027000.0,YSM,Yasmin Suburb,Riyadh
955,2026-03-09,1314000.0,0.0,bank_financing,Banque Saudi Fransi,Dammam,YSM0071,YSM-09071,apartment,3,2,175.0,9,garden,2,1201000.0,YSM,Yasmin Suburb,Riyadh
1190,2026-03-09,920000.0,0.0,bank_financing,Saudi National Bank,Riyadh,KHM0301,KHM-04301,apartment,3,2,100.0,4,street,1,858000.0,KHM,Khobar Marina,Al Khobar
1192,2026-03-09,1002000.0,6.3,bank_financing,Banque Saudi Fransi,Riyadh,KHM0233,KHM-01233,apartment,2,1,110.0,1,garden,1,997000.0,KHM,Khobar Marina,Al Khobar
1368,2026-03-09,2751000.0,0.06,cash,,Jeddah,AQQ0001,AQQ-001,villa,6,6,495.0,,street,2,2606000.0,AQQ,Wadi Al Aqiq,Madinah
1375,2026-03-09,2043000.0,3.04,cash,,Dammam,AQQ0081,AQQ-081,villa,5,5,325.0,,park,2,1995000.0,AQQ,Wadi Al Aqiq,Madinah
428,2026-03-10,1792000.0,0.0,cash,,Jeddah,CST0053,CST-07053,apartment,3,2,130.0,7,sea,1,1606000.0,CST,Coast Towers,Jeddah
946,2026-03-10,1329000.0,1.8,cash,,Riyadh,YSM0495,YSM-17495,apartment,4,3,200.0,17,street,2,1237000.0,YSM,Yasmin Suburb,Riyadh
1186,2026-03-10,1101000.0,0.32,cash,,Jeddah,KHM0209,KHM-20209,apartment,2,1,115.0,20,city,1,1030000.0,KHM,Khobar Marina,Al Khobar
1189,2026-03-10,2560000.0,2.41,cash,,Al Khobar,KHM0111,KHM-08111,duplex,4,4,250.0,8,park,2,2446000.0,KHM,Khobar Marina,Al Khobar
944,2026-03-11,2381000.0,1.55,bank_financing,Banque Saudi Fransi,Riyadh,YSM0229,YSM-229,townhouse,5,4,315.0,,park,2,2211000.0,YSM,Yasmin Suburb,Riyadh
948,2026-03-11,1215000.0,1.93,bank_financing,Al Rajhi Bank,Riyadh,YSM0443,YSM-14443,apartment,3,2,170.0,14,park,2,1133000.0,YSM,Yasmin Suburb,Riyadh
617,2026-03-12,2635000.0,0.0,cash,,Dammam,RWB0084,RWB-084,villa,5,5,430.0,,park,2,2269000.0,RWB,Al Rawabi District,Dammam
943,2026-03-13,836000.0,5.1,bank_financing,Saudi National Bank,Riyadh,YSM0363,YSM-15363,apartment,2,1,120.0,15,park,1,805000.0,YSM,Yasmin Suburb,Riyadh
190,2026-03-14,2951000.0,1.44,bank_financing,Banque Saudi Fransi,Dammam,NRJ0321,NRJ-321,villa,5,5,340.0,,street,2,2643000.0,NRJ,Narjis Oasis,Riyadh
191,2026-03-14,2311000.0,1.2,bank_financing,Bank AlBilad,Riyadh,NRJ0298,NRJ-298,townhouse,4,3,300.0,,street,2,2065000.0,NRJ,Narjis Oasis,Riyadh
945,2026-03-15,1290000.0,1.65,cash,,Riyadh,YSM0307,YSM-11307,apartment,4,3,175.0,11,street,2,1199000.0,YSM,Yasmin Suburb,Riyadh
1185,2026-03-15,4348000.0,0.0,cash,,Dammam,KHM0040,KHM-15040,duplex,5,5,360.0,15,park,2,4055000.0,KHM,Khobar Marina,Al Khobar
